run_index,diagnostic,repeat,W,K,connections_total,concurrency_total,qps,completed,payload_validation_passed,metrics_validation_passed,validation_issues,metrics_issues,measurement_start,measurement_end,proxy_cpu_pct,controller_cpu_pct,controller_children_cpu_pct,per_core_busy_min_pct,per_core_busy_max_pct,per_core_busy_pct,named_shard_cpu_min_pct,named_shard_cpu_max_pct,named_shard_cpu_pct,named_shard_affinity,host_client_cpu_total_pct,host_server_cpu_total_pct,host_client_8core_occupancy_pct,host_server_8core_occupancy_pct,host_client_cpu_pct,host_server_cpu_pct,worker_qps,latency_p99_max_across_workers_us_NOT_global_p99,worker_latency_p99_us,worker_latency_mean_us
43,False,3,12,2,24,1536,153108.3,1531083,True,True,[],[],2026-09-26T03:16:01.747333+00:00,2026-09-26T03:16:11.747333+00:00,1199.3918819121777,0.0999993231542586,0.0,100.0,100.0,"{""4"":100.0,""5"":100.0,""6"":100.0,""7"":100.0,""8"":100.0,""9"":100.0,""10"":100.0,""11"":100.0,""12"":100.0,""13"":100.0,""14"":100.0,""15"":100.0}",99.59932586164156,99.9993231542586,"{""0"":99.89932383110434,""1"":99.9993231542586,""2"":99.89932383110434,""3"":99.9993231542586,""4"":99.59932586164156,""5"":99.89932383110434,""6"":99.89932383110434,""7"":99.9993231542586,""8"":99.9993231542586,""9"":99.9993231542586,""10"":99.9993231542586,""11"":99.9993231542586}","{""0"":[15],""1"":[14],""2"":[13],""3"":[12],""4"":[11],""5"":[10],""6"":[9],""7"":[8],""8"":[7],""9"":[6],""10"":[5],""11"":[4]}",742.7876837496558,757.1855066679423,92.84846046870697,94.64818833349278,"[62.290581097864525,61.890641572356564,60.69082299583269,61.790656690979574,61.490702046848604,62.690520623372485,60.99077763996366,62.090611335110545,62.290581097864525,62.190596216487535,61.690671809602584,62.690520623372485]","[62.690520623372485,63.89033919989636,61.490702046848604,62.290581097864525,62.190596216487535,64.89018801366625,63.4903996743884,62.490550860618505,63.19044503025743,64.69021825091228,62.390565979241515,63.4903996743884]","{""0"":12761.1,""1"":12837.7,""2"":12510.1,""3"":12649.2,""4"":12561.8,""5"":12875.6,""6"":12713.5,""7"":12849.1,""8"":12861.7,""9"":12885.6,""10"":12747.9,""11"":12855}",21834.847,"[21137.813,20737.434,21758.541,20250.393,21834.847,20566.344,20491.515,20622.868,20442.851,20753.099,21307.694,21459.945]","[10030.062194340613,9971.675776743497,10225.686400204635,10119.128983200519,10190.93587945199,9941.265578396346,10062.28513985134,9954.229513179911,9953.58959799249,9933.123189723412,10039.233654139112,9953.140970696228]"
44,False,1,12,4,48,3072,175974.5,1759745,True,True,[],[],2026-09-26T03:16:25.312713+00:00,2026-09-26T03:16:35.312713+00:00,1199.8966195722023,0.19994944502119688,0.0,100.0,100.0,"{""4"":100.0,""5"":100.0,""6"":100.0,""7"":100.0,""8"":100.0,""9"":100.0,""10"":100.0,""11"":100.0,""12"":100.0,""13"":100.0,""14"":100.0,""15"":100.0}",99.97472251059844,100.07469723310903,"{""0"":99.97472251059844,""1"":99.97472251059844,""2"":99.97472251059844,""3"":99.97472251059844,""4"":100.07469723310903,""5"":99.97472251059844,""6"":99.97472251059844,""7"":100.07469723310903,""8"":100.07469723310903,""9"":99.97472251059844,""10"":100.07469723310903,""11"":99.97472251059844}","{""0"":[15],""1"":[14],""2"":[13],""3"":[12],""4"":[11],""5"":[10],""6"":[9],""7"":[8],""8"":[7],""9"":[6],""10"":[5],""11"":[4]}",739.485827237291,759.685440097593,92.43572840466138,94.96068001219912,"[62.39880408330894,61.89881366597473,60.99883091477316,60.898832831306315,61.398823248640525,61.49882133210736,60.39884241397211,61.598819415574205,60.99883091477316,62.998792584109985,62.298805999842095,62.098809832908415]","[63.398784917977345,62.59880025024262,63.09879066757682,63.29878683451051,62.298805999842095,63.09879066757682,62.89879450064314,63.59878108491103,63.29878683451051,63.9987734187784,63.49878300144419,64.59876191957945]","{""0"":14727.1,""1"":14593.7,""2"":14468.1,""3"":14653.7,""4"":14650.4,""5"":14577.6,""6"":14540.9,""7"":14720.2,""8"":14641.1,""9"":14656.7,""10"":14858.8,""11"":14886.2}",35018.568,"[34250.803,33723.46,33114.782,33924.25,33866.919,35018.568,34231.952,32827.451,34540.112,33836.342,32561.904,33533.091]","[17382.188319458684,17542.787526096876,17695.01688134586,17482.122067989654,17471.44712851526,17557.707620191253,17626.90516945994,17396.89806139862,17480.1498173293,17465.253903566285,17233.634004859076,17189.31894274563]"
45,False,2,12,4,48,3072,176050.9,1760509,True,True,[],[],2026-09-26T03:16:41.397326+00:00,2026-09-26T03:16:51.397326+00:00,1199.9473918285798,0.09995396849884047,0.0,100.0,100.0,"{""4"":100.0,""5"":100.0,""6"":100.0,""7"":100.0,""8"":100.0,""9"":100.0,""10"":100.0,""11"":100.0,""12"":100.0,""13"":100.0,""14"":100.0,""15"":100.0}",99.85401453034164,100.15387643583816,"{""0"":99.95396849884048,""1"":100.05392246733932,""2"":100.15387643583816,""3"":99.95396849884048,""4"":99.95396849884048,""5"":100.05392246733932,""6"":100.05392246733932,""7"":99.95396849884048,""8"":100.05392246733932,""9"":99.95396849884048,""10"":100.05392246733932,""11"":99.85401453034164}","{""0"":[15],""1"":[14],""2"":[13],""3"":[12],""4"":[11],""5"":[10],""6"":[9],""7"":[8],""8"":[7],""9"":[6],""10"":[5],""11"":[4]}",740.5743888428794,760.465643179461,92.57179860535993,95.05820539743263,"[62.07270825636768,61.37301589276934,61.07314773694147,61.17310378888409,60.673323529170986,62.57248851608079,61.37301589276934,62.47253246413817,62.1726643083103,61.77284010053982,61.6728840485972,62.1726643083103]","[64.5716095549332,63.87191719133486,63.67200508744962,62.07270825636768,62.47253246413817,63.67200508744962,63.272180879679134,63.77196113939224,63.572049035507,63.37213693162176,63.172224827736514,62.972312723851275]","{""0"":14771.2,""1"":14713.1,""2"":14770.2,""3"":14394,""4"":14345.9,""5"":14830.5,""6"":14672,""7"":14881.1,""8"":14835,""9"":14589.7,""10"":14631.3,""11"":14616.9}",35436.674,"[35436.674,33601.864,33247.437,33917.527,34684.323,32062.998,34315.516,33470.329,33550.392,33322.92,33616.9,33129.044]","[17342.544623151807,17393.318079147157,17335.71023931294,17778.4772291163,17817.915791849937,17265.70052890327,17461.77224830289,17203.189407584116,17237.796054499497,17526.873047156558,17502.2521386343,17514.05846411346]"
46,False,3,12,4,48,3072,175521.3,1755213,True,True,[],[],2026-09-26T03:16:57.487052+00:00,2026-09-26T03:17:07.487052+00:00,1199.9120459056924,0.2998280974277093,0.0,100.0,100.0,"{""4"":100.0,""5"":100.0,""6"":100.0,""7"":100.0,""8"":100.0,""9"":100.0,""10"":100.0,""11"":100.0,""12"":100.0,""13"":100.0,""14"":100.0,""15"":100.0}",99.94269914256975,100.04264184171232,"{""0"":100.04264184171232,""1"":100.04264184171232,""2"":99.94269914256975,""3"":99.94269914256975,""4"":99.94269914256975,""5"":99.94269914256975,""6"":99.94269914256975,""7"":100.04264184171232,""8"":99.94269914256975,""9"":99.94269914256975,""10"":99.94269914256975,""11"":99.94269914256975}","{""0"":[15],""1"":[14],""2"":[13],""3"":[12],""4"":[11],""5"":[10],""6"":[9],""7"":[8],""8"":[7],""9"":[6],""10"":[5],""11"":[4]}",738.4859661491687,759.6769548908612,92.31074576864609,94.95961936135765,"[61.07402887346266,62.17356130817311,62.373476296302286,61.373901355656415,61.373901355656415,60.87411388533348,61.473858849721005,62.473433790366876,60.97407137939807,61.473858849721005,61.17398636752724,61.67377383785018]","[62.77330627256063,63.173136248818984,63.173136248818984,63.47300873101274,62.2735188022377,63.7728812132065,62.87326376662522,63.57296622507733,62.57339128443146,64.87241364791696,63.27309374288357,63.87283870727109]","{""0"":14509.7,""1"":14555.7,""2"":14648.7,""3"":14507.7,""4"":14578.6,""5"":14488,""6"":14673.5,""7"":14721.3,""8"":14776.3,""9"":14692.1,""10"":14696.9,""11"":14672.8}",35140.632,"[33464.732,34374.059,34234.316,33631.681,33445.034,33648.176,33433.999,35140.632,33314.631,32714.015,34674.785,33835.437]","[17645.738432083366,17586.55410215929,17496.84999810222,17638.277978838825,17562.88357482886,17654.754342062395,17445.9142345589,17404.8768561608,17327.328166739982,17423.33596664874,17418.760331280744,17451.1660089349]"
47,False,1,16,1,16,1024,137262.7,1372627,True,True,[],[],2026-09-26T03:17:26.106596+00:00,2026-09-26T03:17:36.106596+00:00,1576.8805867701915,0.1999848556461879,0.0,99.8001998001998,99.9000999000999,"{""0"":99.9,""1"":99.9000999000999,""2"":99.9000999000999,""3"":99.8001998001998,""4"":99.9,""5"":99.9,""6"":99.9,""7"":99.9,""8"":99.9,""9"":99.9,""10"":99.9000999000999,""11"":99.9,""12"":99.89989989989989,""13"":99.9,""14"":99.9,""15"":99.89989989989989}",94.89281400411615,99.79244296744776,"{""0"":97.89258683880897,""1"":99.19248840050919,""2"":99.0924959726861,""3"":99.0924959726861,""4"":96.19271556581637,""5"":99.79244296744776,""6"":98.79251868921682,""7"":98.79251868921682,""8"":99.49246568397847,""9"":98.89251111703992,""10"":97.59260955533969,""11"":99.79244296744776,""12"":98.992503544863,""13"":99.39247325615538,""14"":99.59245811180156,""15"":94.89281400411615}","{""0"":[15],""1"":[14],""2"":[13],""3"":[12],""4"":[11],""5"":[10],""6"":[9],""7"":[8],""8"":[7],""9"":[6],""10"":[5],""11"":[4],""12"":[3],""13"":[2],""14"":[1],""15"":[0]}",762.8123018673173,772.312455076205,95.35153773341466,96.53905688452562,"[47.200761206262946,48.30077894623942,47.100759593537816,48.000774108064014,46.400748304461885,48.30077894623942,47.50076604443835,47.30076281898808,48.40078055896455,48.000774108064014,47.200761206262946,47.40076443171321,47.70076926988862,48.10077572078915,49.30079507349075,46.60075152991215]","[48.20077733351428,49.20079346076562,47.900772495338884,49.60079991166615,46.30074669173675,48.40078055896455,48.40078055896455,47.900772495338884,48.90078862259021,48.20077733351428,48.000774108064014,48.40078055896455,48.500782171689686,48.80078700986508,48.70078539713995,46.90075636808755]","{""0"":8552.3,""1"":8711.8,""2"":8462,""3"":8638.4,""4"":8262,""5"":8657.5,""6"":8643.2,""7"":8526.9,""8"":8815.6,""9"":8692.2,""10"":8401,""11"":8647.6,""12"":8602.5,""13"":8686.1,""14"":8780.7,""15"":8182.9}",20343.055,"[19182.872,18159.239,18305.53,18207.557,20343.055,17736.547,17194.979,18983.2,16948.155,17368.106,17698.813,17023.118,16716.325,16790.379,17019.737,17779.802]","[7483.196054312874,7348.486228735737,7564.332333266368,7409.486619084553,7743.30720560397,7389.217120704591,7404.777461148648,7505.959742602821,7261.312871421117,7361.697491060951,7619.306502773479,7398.4842332785975,7440.508635431561,7365.778218210705,7290.58774722972,7819.1073845336]"
48,False,2,16,1,16,1024,136237.7,1362377,True,True,[],[],2026-09-26T03:17:41.768895+00:00,2026-09-26T03:17:51.768895+00:00,1572.8989409303297,0.200038018686294,0.0,99.8,99.9000999000999,"{""0"":99.9000999000999,""1"":99.9,""2"":99.89989989989989,""3"":99.89989989989989,""4"":99.9,""5"":99.8,""6"":99.89989989989989,""7"":99.8001998001998,""8"":99.9,""9"":99.9,""10"":99.9,""11"":99.89989989989989,""12"":99.9,""13"":99.8001998001998,""14"":99.9,""15"":99.8}",92.81764067044041,99.71895231511756,"{""0"":99.01881924971553,""1"":97.71857212825462,""2"":99.51891429643126,""3"":99.71895231511756,""4"":92.81764067044041,""5"":99.51891429643126,""6"":98.91880024037239,""7"":93.81783076387188,""8"":99.21885726840182,""9"":98.71876222168609,""10"":99.31887627774498,""11"":99.41889528708812,""12"":98.81878123102923,""13"":98.81878123102923,""14"":99.61893330577442,""15"":98.01862915628406}","{""0"":[15],""1"":[14],""2"":[13],""3"":[12],""4"":[11],""5"":[10],""6"":[9],""7"":[8],""8"":[7],""9"":[6],""10"":[5],""11"":[4],""12"":[3],""13"":[2],""14"":[1],""15"":[0]}",762.9902139586704,770.5901164830294,95.3737767448338,96.32376456037868,"[48.09938308179823,48.699375386352884,48.49937795150133,47.3993920598178,44.49942925447029,47.599389494669346,48.19938179922401,47.09939590754047,48.59937666892711,46.79939975526314,48.29938051664978,48.39937923407555,47.7993869295209,48.19938179922401,46.59940232041159,48.19938179922401]","[48.89937282120444,48.59937666892711,48.39937923407555,48.09938308179823,44.8994241241734,47.7993869295209,48.49937795150133,46.79939975526314,48.29938051664978,48.19938179922401,49.29936769090754,48.29938051664978,48.59937666892711,49.099370256055984,47.3993920598178,49.399366408333314]","{""0"":8530.8,""1"":8566,""2"":8625.1,""3"":8536.1,""4"":7897.4,""5"":8591.9,""6"":8601.5,""7"":8367.2,""8"":8630.8,""9"":8567,""10"":8595.7,""11"":8579.1,""12"":8568,""13"":8566.1,""14"":8412.3,""15"":8602.7}",25484.016,"[16834.058,16922.103,17034.578,17411.227,25484.016,17146.163,17108.446,17936.741,17792.916,17188.163,17269.238,17640.502,17388.299,16958.526,18004.594,17696.727]","[7499.558649376378,7469.510922776092,7417.699159789451,7498.568309169293,8105.769439942259,7443.998795749485,7437.766477335349,7653.754461743475,7417.568434119664,7469.268974880354,7444.3900319113045,7460.553727745335,7469.950965978058,7464.450024877132,7609.019815425033,7443.120944505795]"
49,False,3,16,1,16,1024,137484.9,1374849,True,True,[],[],2026-09-26T03:17:57.442818+00:00,2026-09-26T03:18:07.442818+00:00,1578.212417052725,0.20005227748164847,0.0,99.8,100.0,"{""0"":99.9,""1"":99.9,""2"":100.0,""3"":100.0,""4"":100.0,""5"":99.8,""6"":100.0,""7"":100.0,""8"":99.9,""9"":99.89989989989989,""10"":100.0,""11"":100.0,""12"":100.0,""13"":100.0,""14"":99.89989989989989,""15"":100.0}",92.92428289022573,99.82608646334259,"{""0"":99.02587735341599,""1"":99.82608646334259,""2"":99.62603418586095,""3"":99.32595576963847,""4"":92.92428289022573,""5"":99.52600804712011,""6"":99.12590349215682,""7"":98.72579893719353,""8"":99.4259819083793,""9"":98.82582507593435,""10"":99.22592963089765,""11"":99.12590349215682,""12"":99.4259819083793,""13"":98.72579893719353,""14"":99.82608646334259,""15"":94.9248056650422}","{""0"":[15],""1"":[14],""2"":[13],""3"":[12],""4"":[11],""5"":[10],""6"":[9],""7"":[8],""8"":[7],""9"":[6],""10"":[5],""11"":[4],""12"":[3],""13"":[2],""14"":[1],""15"":[0]}",762.459700804338,772.3591775754369,95.30746260054225,96.54489719692961,"[47.69747898802219,46.597537124566756,47.897468417741365,49.09740499605638,45.5975899759709,47.197505413724265,46.9975159840051,48.29744727717971,48.197452562320116,48.39744199203929,48.29744727717971,47.49748955830302,47.797473702881774,48.497436706898874,48.29744727717971,46.09756355026883]","[48.59743142175846,47.797473702881774,48.897415566337216,48.197452562320116,45.497595261111314,48.69742613661805,48.59743142175846,48.497436706898874,48.69742613661805,49.09740499605638,47.897468417741365,48.69742613661805,48.897415566337216,48.69742613661805,48.9974102811968,46.597537124566756]","{""0"":8643.6,""1"":8548.5,""2"":8551.5,""3"":8677.5,""4"":8155.5,""5"":8572.3,""6"":8630.8,""7"":8715.3,""8"":8738.9,""9"":8714.6,""10"":8663.2,""11"":8557.4,""12"":8745.1,""13"":8764,""14"":8599.2,""15"":8207.5}",27952.253,"[16490.948,17709.042,18039.775,17116.138,27952.253,17806.063,17344.529,17113.835,16642.727,16814.233,17777.896,17099.926,15897.119,17092.245,17531.522,19850.081]","[7403.30614771623,7487.430746844476,7481.144249500087,7373.41443835206,7848.150911286862,7469.214352530826,7418.839972621309,7343.747272704325,7322.232881941663,7346.653984451381,7382.8953537491925,7477.510210764952,7318.570182079107,7300.054003514378,7439.959564482743,7797.15949084374]"
50,False,1,16,2,32,2048,171478.1,1714781,True,True,[],[],2026-09-26T03:18:20.891517+00:00,2026-09-26T03:18:30.891517+00:00,1526.9840989560655,0.3001344622202841,0.0,99.7,99.89989989989989,"{""0"":99.8,""1"":99.8,""2"":99.8997995991984,""3"":99.7997997997998,""4"":99.8,""5"":99.89989989989989,""6"":99.7997997997998,""7"":99.8997995991984,""8"":99.89989989989989,""9"":99.89989989989989,""10"":99.7,""11"":99.89989989989989,""12"":99.8,""13"":99.89989989989989,""14"":99.7997997997998,""15"":99.7997997997998}",91.54101097718666,98.3440587875131,"{""0"":93.64195221272865,""1"":96.24311755197111,""2"":95.04257970308997,""3"":95.24266934457016,""4"":94.84249006160978,""5"":96.94343129715178,""6"":95.74289344827064,""7"":97.74378986307254,""8"":96.04302791049092,""9"":95.24266934457016,""10"":91.54101097718666,""11"":98.3440587875131,""12"":96.74334165567159,""13"":95.14262452383007,""14"":93.34181775050837,""15"":95.14262452383007}","{""0"":[15],""1"":[14],""2"":[13],""3"":[12],""4"":[11],""5"":[10],""6"":[9],""7"":[8],""8"":[7],""9"":[6],""10"":[5],""11"":[4],""12"":[3],""13"":[2],""14"":[1],""15"":[0]}",762.0400669198569,777.8388243760094,95.25500836498212,97.22985304700117,"[46.296358874674425,48.89615440543368,47.49626450425561,47.59625664005405,46.796319553666585,48.796162269635246,48.49618586223995,48.69617013383681,48.19620945484465,47.59625664005405,45.09645324509323,48.99614654123211,48.39619372644151,47.79624091165091,45.29643751669009,47.59625664005405]","[46.99630382526345,48.99614654123211,47.39627236845718,47.79624091165091,47.79624091165091,49.396115084425844,49.296122948627406,50.59602071400703,49.79608362761957,48.19620945484465,46.496343146271286,49.79608362761957,50.29604430661173,49.196130812828976,45.89639033148069,49.896075763418004]","{""0"":10343.8,""1"":10829.6,""2"":10583.1,""3"":10703.9,""4"":10485.6,""5"":10966.4,""6"":10902.3,""7"":10875.7,""8"":10911.8,""9"":10957.3,""10"":10257,""11"":11185.8,""12"":10938.1,""13"":10658.2,""14"":10267.6,""15"":10611.9}",45163.741,"[36593.855,26045.671,31554.619,31397.404,35472.023,26812.949,29379.11,25388.266,29314.072,31135.76,45163.741,26121.899,27160.094,28342.057,38419.108,32188.619]","[12371.170213664225,11830.134670717294,12091.663789088265,11953.537126467923,12205.277810912108,11670.333904672454,11740.544852003704,11770.07456991274,11734.603278505838,11689.53737824099,12471.554972175101,11437.086707933273,11695.749217295508,12002.645122816235,12461.602712318361,12061.588191850658]"
51,False,2,16,2,32,2048,172770.7,1727707,True,True,[],[],2026-09-26T03:18:36.805439+00:00,2026-09-26T03:18:46.805439+00:00,1550.9160919410137,0.2999450925620836,0.0,99.60079840319361,99.89989989989989,"{""0"":99.7,""1"":99.7002997002997,""2"":99.8001998001998,""3"":99.89989989989989,""4"":99.7997997997998,""5"":99.8,""6"":99.7,""7"":99.8,""8"":99.89989989989989,""9"":99.8,""10"":99.7002997002997,""11"":99.7002997002997,""12"":99.60079840319361,""13"":99.8001998001998,""14"":99.7997997997998,""15"":99.7}",91.38327153391481,99.68175242813246,"{""0"":98.48197205788412,""1"":91.38327153391481,""2"":97.88208187275995,""3"":96.68230150251162,""4"":93.48288718184939,""5"":98.18202696532204,""6"":96.28237471242883,""7"":93.3829054843287,""8"":99.68175242813246,""9"":96.38235640994954,""10"":99.58177073061177,""11"":97.0822282925944,""12"":96.38235640994954,""13"":97.88208187275995,""14"":99.28182563804968,""15"":98.58195375540481}","{""0"":[15],""1"":[14],""2"":[13],""3"":[12],""4"":[11],""5"":[10],""6"":[9],""7"":[8],""8"":[7],""9"":[6],""10"":[5],""11"":[4],""12"":[3],""13"":[2],""14"":[1],""15"":[0]}",764.0283083947514,778.6250282358446,95.50353854934393,97.32812852948058,"[48.18917098223897,46.989440584340905,47.889238382764454,47.78926084960628,46.2895978522337,48.58908111487166,46.38957538539187,46.78948551802456,47.68928331644811,47.889238382764454,50.18872164540241,46.989440584340905,47.389350716973595,48.089193449080796,48.88901371434618,47.98921591592263]","[50.08874411224424,47.28937318381542,48.88901371434618,47.58930578328994,47.889238382764454,49.58885644645338,47.98921591592263,47.58930578328994,49.58885644645338,48.38912604855531,49.788811512769726,49.388901380137035,47.889238382764454,49.08896878066252,49.68883397961155,47.889238382764454]","{""0"":11046.7,""1"":10357.3,""2"":10722.8,""3"":10802.8,""4"":10420.6,""5"":11032.9,""6"":10708.2,""7"":10479.8,""8"":11014.7,""9"":10798,""10"":11192.5,""11"":10770.2,""12"":10657.5,""13"":10830.3,""14"":11071.7,""15"":10864.7}",38705.045,"[25305.968,28038.407,25272.013,27035.352,38705.045,26382.12,28217.1,26984.676,25991.569,27167.764,25099.187,28026.138,26584.166,27316.314,24529.112,26258.009]","[11592.166719246472,12354.50410790457,11938.504299623233,11841.52367572296,12267.769230408998,11587.197779405233,11966.934930959453,12207.721091347163,11619.646251881577,11859.949258714578,11441.719815376367,11888.009845016806,12008.055138935022,11821.976318910833,11562.885452369554,11781.453063913406]"
52,False,3,16,2,32,2048,174163.1,1741631,True,True,[],[],2026-09-26T03:18:52.706655+00:00,2026-09-26T03:19:02.706655+00:00,1574.416387454606,0.2999078774756377,0.0,99.8,99.9000999000999,"{""0"":99.8,""1"":99.89989989989989,""2"":99.89989989989989,""3"":99.89989989989989,""4"":99.8001998001998,""5"":99.9,""6"":99.8,""7"":99.89989989989989,""8"":99.9000999000999,""9"":99.9,""10"":99.9,""11"":99.9,""12"":99.9,""13"":99.9,""14"":99.8,""15"":99.9000999000999}",93.7711963573827,99.86932319938735,"{""0"":94.37101211233399,""1"":98.6696916894848,""2"":99.26950744443607,""3"":99.66938461440358,""4"":93.7711963573827,""5"":98.46975310450104,""6"":97.86993734954976,""7"":99.36947673692795,""8"":99.86932319938735,""9"":99.36947673692795,""10"":98.96959956696044,""11"":98.76966098197667,""12"":99.06956885945232,""13"":99.36947673692795,""14"":99.46944602941983,""15"":98.1698452270254}","{""0"":[15],""1"":[14],""2"":[13],""3"":[12],""4"":[11],""5"":[10],""6"":[9],""7"":[8],""8"":[7],""9"":[6],""10"":[5],""11"":[4],""12"":[3],""13"":[2],""14"":[1],""15"":[0]}",765.7492947789401,779.9557750322206,95.71866184736751,97.49447187902757,"[47.42163126799289,48.32204198827124,48.42208762385772,48.02190508151179,45.32067292067675,48.221996352684755,47.521676903579376,47.72176817475234,48.72222453061717,49.02236143737662,48.922315801790134,47.42163126799289,47.121494361233445,47.22153999681993,48.72222453061717,47.62172253916586]","[47.42163126799289,48.5221332594442,49.1224070729631,49.02236143737662,46.821357454474,49.92277215765496,47.821813810338824,49.22245270854958,49.42254397972255,49.62263525089551,49.22245270854958,48.02190508151179,50.22290906441441,48.32204198827124,48.5221332594442,48.72222453061717]","{""0"":10626.7,""1"":10979,""2"":10869.5,""3"":11028.9,""4"":10167.1,""5"":10971.3,""6"":10721.1,""7"":10945.2,""8"":11092.3,""9"":11063.8,""10"":11023.8,""11"":10927.6,""12"":10895.1,""13"":10903.8,""14"":11107.4,""15"":10840.5}",39657.623,"[26277.126,26007.116,27935.394,26020.945,39657.623,24628.82,26450.122,26505.135,25643.596,25247.022,26266.475,25276.85,26443.247,26660.853,24435.531,26756.38]","[12041.120202951057,11648.537770634848,11773.691124127145,11612.121638839775,12585.931626678208,11665.015235897295,11942.549355075505,11697.088010378979,11539.09790802629,11569.827718586743,11614.304213084417,11717.71025054907,11735.019411377592,11740.606109787414,11508.22144493761,11797.383292218994]"
